MODELO,QUERY_KEY,DOC_KEY,RANK
text-embedding-3-large,50,NORMA-18721,41
text-embedding-3-large,50,NORMA-833,42
text-embedding-3-large,50,NORMA-188,43
text-embedding-3-large,50,NORMA-20029,44
text-embedding-3-large,50,NORMA-18854,45
text-embedding-3-large,50,NORMA-1098,46
text-embedding-3-large,50,NORMA-1713,47
text-embedding-3-large,50,NORMA-19603,48
text-embedding-3-large,50,NORMA-1674,49
text-embedding-3-large,50,NORMA-1306,50
text-embedding-3-small,1,NORMA-19903,1
text-embedding-3-small,1,NORMA-19747,2
text-embedding-3-small,1,NORMA-19613,3
text-embedding-3-small,1,NORMA-19876,4
text-embedding-3-small,1,NORMA-19594,5
text-embedding-3-small,1,NORMA-18546,6
text-embedding-3-small,1,NORMA-18892,7
text-embedding-3-small,1,NORMA-19568,8
text-embedding-3-small,1,NORMA-20127,9
text-embedding-3-small,1,NORMA-20253,10
text-embedding-3-small,1,NORMA-18891,11
text-embedding-3-small,1,NORMA-19980,12
text-embedding-3-small,1,NORMA-18943,13
text-embedding-3-small,1,NORMA-20214,14
text-embedding-3-small,1,NORMA-19604,15
text-embedding-3-small,1,NORMA-20053,16
text-embedding-3-small,1,NORMA-20871,17
text-embedding-3-small,1,NORMA-19764,18
text-embedding-3-small,1,NORMA-19953,19
text-embedding-3-small,1,NORMA-20064,20
text-embedding-3-small,1,NORMA-20561,21
text-embedding-3-small,1,NORMA-18894,22
text-embedding-3-small,1,NORMA-18936,23
text-embedding-3-small,1,NORMA-20957,24
text-embedding-3-small,1,NORMA-20156,25
text-embedding-3-small,1,NORMA-18913,26
text-embedding-3-small,1,NORMA-19793,27
text-embedding-3-small,1,NORMA-19178,28
text-embedding-3-small,1,NORMA-19767,29
text-embedding-3-small,1,NORMA-20241,30
text-embedding-3-small,1,NORMA-20066,31
text-embedding-3-small,1,NORMA-19965,32
text-embedding-3-small,1,NORMA-19978,33
text-embedding-3-small,1,NORMA-20571,34
text-embedding-3-small,1,NORMA-20705,35
text-embedding-3-small,1,NORMA-20257,36
text-embedding-3-small,1,NORMA-18908,37
text-embedding-3-small,1,NORMA-20721,38
text-embedding-3-small,1,NORMA-19819,39
text-embedding-3-small,1,NORMA-18885,40
text-embedding-3-small,1,NORMA-18911,41
text-embedding-3-small,1,NORMA-20615,42
text-embedding-3-small,1,NORMA-20425,43
text-embedding-3-small,1,NORMA-20808,44
text-embedding-3-small,1,NORMA-20755,45
text-embedding-3-small,1,NORMA-19740,46
text-embedding-3-small,1,NORMA-20677,47
text-embedding-3-small,1,NORMA-20145,48
text-embedding-3-small,1,NORMA-21562,49
text-embedding-3-small,1,NORMA-18536,50
text-embedding-3-small,2,NORMA-18910,1
text-embedding-3-small,2,NORMA-18741,2
text-embedding-3-small,2,NORMA-18673,3
text-embedding-3-small,2,NORMA-13990,4
text-embedding-3-small,2,NORMA-21344,5
text-embedding-3-small,2,NORMA-19013,6
text-embedding-3-small,2,NORMA-21700,7
text-embedding-3-small,2,NORMA-18276,8
text-embedding-3-small,2,NORMA-18528,9
text-embedding-3-small,2,NORMA-21132,10
text-embedding-3-small,2,NORMA-19278,11
text-embedding-3-small,2,NORMA-20963,12
text-embedding-3-small,2,NORMA-12284,13
text-embedding-3-small,2,NORMA-20960,14
text-embedding-3-small,2,NORMA-18243,15
text-embedding-3-small,2,NORMA-20890,16
text-embedding-3-small,2,NORMA-18519,17
text-embedding-3-small,2,NORMA-18994,18
text-embedding-3-small,2,NORMA-21206,19
text-embedding-3-small,2,NORMA-20790,20
text-embedding-3-small,2,NORMA-11557,21
text-embedding-3-small,2,NORMA-10298,22
text-embedding-3-small,2,NORMA-21196,23
text-embedding-3-small,2,NORMA-18753,24
text-embedding-3-small,2,NORMA-19961,25
text-embedding-3-small,2,NORMA-6968,26
text-embedding-3-small,2,NORMA-7238,27
text-embedding-3-small,2,NORMA-27161,28
text-embedding-3-small,2,NORMA-21214,29
text-embedding-3-small,2,NORMA-20138,30
text-embedding-3-small,2,NORMA-19321,31
text-embedding-3-small,2,NORMA-19429,32
text-embedding-3-small,2,NORMA-21497,33
text-embedding-3-small,2,NORMA-2478,34
text-embedding-3-small,2,NORMA-7319,35
text-embedding-3-small,2,NORMA-19723,36
text-embedding-3-small,2,NORMA-21711,37
text-embedding-3-small,2,NORMA-19776,38
text-embedding-3-small,2,NORMA-19592,39
text-embedding-3-small,2,NORMA-21149,40
text-embedding-3-small,2,NORMA-18211,41
text-embedding-3-small,2,NORMA-11714,42
text-embedding-3-small,2,NORMA-19982,43
text-embedding-3-small,2,NORMA-9124,44
text-embedding-3-small,2,NORMA-21285,45
text-embedding-3-small,2,NORMA-20219,46
text-embedding-3-small,2,NORMA-21418,47
text-embedding-3-small,2,NORMA-19743,48
text-embedding-3-small,2,NORMA-18405,49
text-embedding-3-small,2,NORMA-19698,50
text-embedding-3-small,3,NORMA-1826,1
text-embedding-3-small,3,NORMA-20604,2
text-embedding-3-small,3,NORMA-18226,3
text-embedding-3-small,3,NORMA-20576,4
text-embedding-3-small,3,NORMA-1366,5
text-embedding-3-small,3,NORMA-20252,6
text-embedding-3-small,3,NORMA-18478,7
text-embedding-3-small,3,NORMA-19731,8
text-embedding-3-small,3,NORMA-20571,9
text-embedding-3-small,3,NORMA-20871,10
text-embedding-3-small,3,NORMA-754,11
text-embedding-3-small,3,NORMA-1671,12
text-embedding-3-small,3,NORMA-20251,13
text-embedding-3-small,3,NORMA-20572,14
text-embedding-3-small,3,NORMA-54,15
text-embedding-3-small,3,NORMA-20677,16
text-embedding-3-small,3,NORMA-2183,17
text-embedding-3-small,3,NORMA-20594,18
text-embedding-3-small,3,NORMA-2109,19
text-embedding-3-small,3,NORMA-1317,20
text-embedding-3-small,3,NORMA-1337,21
text-embedding-3-small,3,NORMA-75,22
text-embedding-3-small,3,NORMA-878,23
text-embedding-3-small,3,NORMA-20760,24
text-embedding-3-small,3,NORMA-20885,25
text-embedding-3-small,3,NORMA-19554,26
text-embedding-3-small,3,NORMA-217,27
text-embedding-3-small,3,NORMA-19354,28
text-embedding-3-small,3,NORMA-20567,29
text-embedding-3-small,3,NORMA-20164,30
text-embedding-3-small,3,NORMA-18542,31
text-embedding-3-small,3,NORMA-21758,32
text-embedding-3-small,3,NORMA-581,33
text-embedding-3-small,3,NORMA-21314,34
text-embedding-3-small,3,NORMA-20277,35
text-embedding-3-small,3,NORMA-995,36
text-embedding-3-small,3,NORMA-21519,37
text-embedding-3-small,3,NORMA-1341,38
text-embedding-3-small,3,NORMA-984,39
text-embedding-3-small,3,NORMA-19446,40
text-embedding-3-small,3,NORMA-19960,41
text-embedding-3-small,3,NORMA-2118,42
text-embedding-3-small,3,NORMA-711,43
text-embedding-3-small,3,NORMA-838,44
text-embedding-3-small,3,NORMA-229,45
text-embedding-3-small,3,NORMA-21527,46
text-embedding-3-small,3,NORMA-727,47
text-embedding-3-small,3,NORMA-2269,48
text-embedding-3-small,3,NORMA-20590,49
text-embedding-3-small,3,NORMA-21682,50
text-embedding-3-small,4,NORMA-19629,1
text-embedding-3-small,4,NORMA-20223,2
text-embedding-3-small,4,NORMA-21065,3
text-embedding-3-small,4,NORMA-20713,4
text-embedding-3-small,4,NORMA-19689,5
text-embedding-3-small,4,NORMA-6685,6
text-embedding-3-small,4,NORMA-6184,7
text-embedding-3-small,4,NORMA-19705,8
text-embedding-3-small,4,NORMA-18238,9
text-embedding-3-small,4,NORMA-21075,10
text-embedding-3-small,4,NORMA-13797,11
text-embedding-3-small,4,NORMA-19616,12
text-embedding-3-small,4,NORMA-20702,13
text-embedding-3-small,4,NORMA-20730,14
text-embedding-3-small,4,NORMA-20704,15
text-embedding-3-small,4,NORMA-19590,16
text-embedding-3-small,4,NORMA-20729,17
text-embedding-3-small,4,NORMA-20248,18
text-embedding-3-small,4,NORMA-18670,19
text-embedding-3-small,4,NORMA-20299,20
text-embedding-3-small,4,NORMA-18427,21
text-embedding-3-small,4,NORMA-21669,22
text-embedding-3-small,4,NORMA-19326,23
text-embedding-3-small,4,NORMA-20645,24
text-embedding-3-small,4,NORMA-20890,25
text-embedding-3-small,4,NORMA-21585,26
text-embedding-3-small,4,NORMA-21187,27
text-embedding-3-small,4,NORMA-20058,28
text-embedding-3-small,4,NORMA-20222,29
text-embedding-3-small,4,NORMA-20712,30
text-embedding-3-small,4,NORMA-6782,31
text-embedding-3-small,4,NORMA-20703,32
text-embedding-3-small,4,NORMA-23341,33
text-embedding-3-small,4,NORMA-9803,34
text-embedding-3-small,4,NORMA-21390,35
text-embedding-3-small,4,NORMA-21509,36
text-embedding-3-small,4,NORMA-19942,37
text-embedding-3-small,4,NORMA-18626,38
text-embedding-3-small,4,NORMA-20964,39
text-embedding-3-small,4,NORMA-21045,40
text-embedding-3-small,4,NORMA-20926,41
text-embedding-3-small,4,NORMA-28221,42
text-embedding-3-small,4,NORMA-21056,43
text-embedding-3-small,4,NORMA-19240,44
text-embedding-3-small,4,NORMA-21328,45
text-embedding-3-small,4,NORMA-19138,46
text-embedding-3-small,4,NORMA-18276,47
text-embedding-3-small,4,NORMA-18835,48
text-embedding-3-small,4,NORMA-20632,49
text-embedding-3-small,4,NORMA-21663,50
text-embedding-3-small,5,NORMA-5252,1
text-embedding-3-small,5,NORMA-18270,2
text-embedding-3-small,5,NORMA-3942,3
text-embedding-3-small,5,NORMA-7392,4
text-embedding-3-small,5,NORMA-13802,5
text-embedding-3-small,5,NORMA-10326,6
text-embedding-3-small,5,NORMA-9819,7
text-embedding-3-small,5,NORMA-7923,8
text-embedding-3-small,5,NORMA-7500,9
text-embedding-3-small,5,NORMA-21243,10
text-embedding-3-small,5,NORMA-18961,11
text-embedding-3-small,5,NORMA-19199,12
text-embedding-3-small,5,NORMA-7328,13
text-embedding-3-small,5,NORMA-18814,14
text-embedding-3-small,5,NORMA-18255,15
text-embedding-3-small,5,NORMA-10749,16
text-embedding-3-small,5,NORMA-27062,17
text-embedding-3-small,5,NORMA-5431,18
text-embedding-3-small,5,NORMA-4993,19
text-embedding-3-small,5,NORMA-4976,20
text-embedding-3-small,5,NORMA-21040,21
text-embedding-3-small,5,NORMA-4820,22
text-embedding-3-small,5,NORMA-4656,23
text-embedding-3-small,5,NORMA-5417,24
text-embedding-3-small,5,NORMA-5853,25
text-embedding-3-small,5,NORMA-19145,26
text-embedding-3-small,5,NORMA-21286,27
text-embedding-3-small,5,NORMA-7773,28
text-embedding-3-small,5,NORMA-18605,29
text-embedding-3-small,5,NORMA-20282,30
text-embedding-3-small,5,NORMA-18370,31
text-embedding-3-small,5,NORMA-6126,32
text-embedding-3-small,5,NORMA-18813,33
text-embedding-3-small,5,NORMA-5381,34
text-embedding-3-small,5,NORMA-27385,35
text-embedding-3-small,5,NORMA-6380,36
text-embedding-3-small,5,NORMA-6349,37
text-embedding-3-small,5,NORMA-22861,38
text-embedding-3-small,5,NORMA-3961,39
text-embedding-3-small,5,NORMA-4807,40
text-embedding-3-small,5,NORMA-4926,41
text-embedding-3-small,5,NORMA-8701,42
text-embedding-3-small,5,NORMA-6486,43
text-embedding-3-small,5,NORMA-6174,44
text-embedding-3-small,5,NORMA-3735,45
text-embedding-3-small,5,NORMA-20549,46
text-embedding-3-small,5,NORMA-20340,47
text-embedding-3-small,5,NORMA-4634,48
text-embedding-3-small,5,NORMA-5251,49
text-embedding-3-small,5,NORMA-3565,50
text-embedding-3-small,6,NORMA-20223,1
text-embedding-3-small,6,NORMA-19629,2
text-embedding-3-small,6,NORMA-19590,3
text-embedding-3-small,6,NORMA-19616,4
text-embedding-3-small,6,NORMA-21328,5
text-embedding-3-small,6,NORMA-9803,6
text-embedding-3-small,6,NORMA-6782,7
text-embedding-3-small,6,NORMA-14967,8
text-embedding-3-small,6,NORMA-21387,9
text-embedding-3-small,6,NORMA-8202,10
text-embedding-3-small,6,NORMA-21065,11
text-embedding-3-small,6,NORMA-5915,12
text-embedding-3-small,6,NORMA-4676,13
text-embedding-3-small,6,NORMA-20892,14
text-embedding-3-small,6,NORMA-29202,15
text-embedding-3-small,6,NORMA-7399,16
text-embedding-3-small,6,NORMA-28221,17
text-embedding-3-small,6,NORMA-4298,18
text-embedding-3-small,6,NORMA-5973,19
text-embedding-3-small,6,NORMA-29003,20
text-embedding-3-small,6,NORMA-6088,21
text-embedding-3-small,6,NORMA-20891,22
text-embedding-3-small,6,NORMA-19689,23
text-embedding-3-small,6,NORMA-13797,24
text-embedding-3-small,6,NORMA-6708,25
text-embedding-3-small,6,NORMA-11988,26
text-embedding-3-small,6,NORMA-19583,27
text-embedding-3-small,6,NORMA-21206,28
text-embedding-3-small,6,NORMA-13003,29
text-embedding-3-small,6,NORMA-13394,30
text-embedding-3-small,6,NORMA-1515,31
text-embedding-3-small,6,NORMA-25301,32
text-embedding-3-small,6,NORMA-11993,33
text-embedding-3-small,6,NORMA-29763,34
text-embedding-3-small,6,NORMA-7504,35
text-embedding-3-small,6,NORMA-12906,36
text-embedding-3-small,6,NORMA-19326,37
text-embedding-3-small,6,NORMA-515,38
text-embedding-3-small,6,NORMA-14347,39
text-embedding-3-small,6,NORMA-1455,40
text-embedding-3-small,6,NORMA-12066,41
text-embedding-3-small,6,NORMA-20713,42
text-embedding-3-small,6,NORMA-2233,43
text-embedding-3-small,6,NORMA-20907,44
text-embedding-3-small,6,NORMA-14615,45
text-embedding-3-small,6,NORMA-1170,46
text-embedding-3-small,6,NORMA-20959,47
text-embedding-3-small,6,NORMA-2207,48
text-embedding-3-small,6,NORMA-1438,49
text-embedding-3-small,6,NORMA-13188,50
text-embedding-3-small,7,NORMA-18530,1
text-embedding-3-small,7,NORMA-21711,2
text-embedding-3-small,7,NORMA-18753,3
text-embedding-3-small,7,NORMA-19961,4
text-embedding-3-small,7,NORMA-18994,5
text-embedding-3-small,7,NORMA-19194,6
text-embedding-3-small,7,NORMA-19982,7
text-embedding-3-small,7,NORMA-18337,8
text-embedding-3-small,7,NORMA-21580,9
text-embedding-3-small,7,NORMA-20879,10
text-embedding-3-small,7,NORMA-27161,11
text-embedding-3-small,7,NORMA-20990,12
text-embedding-3-small,7,NORMA-19321,13
text-embedding-3-small,7,NORMA-21586,14
text-embedding-3-small,7,NORMA-18910,15
text-embedding-3-small,7,NORMA-13402,16
text-embedding-3-small,7,NORMA-20491,17
text-embedding-3-small,7,NORMA-20901,18
text-embedding-3-small,7,NORMA-18756,19
text-embedding-3-small,7,NORMA-20887,20
text-embedding-3-small,7,NORMA-19698,21
text-embedding-3-small,7,NORMA-19712,22
text-embedding-3-small,7,NORMA-18211,23
text-embedding-3-small,7,NORMA-20927,24
text-embedding-3-small,7,NORMA-21497,25
text-embedding-3-small,7,NORMA-19047,26
text-embedding-3-small,7,NORMA-19514,27
text-embedding-3-small,7,NORMA-21332,28
text-embedding-3-small,7,NORMA-11737,29
text-embedding-3-small,7,NORMA-19711,30
text-embedding-3-small,7,NORMA-21637,31
text-embedding-3-small,7,NORMA-21141,32
text-embedding-3-small,7,NORMA-18519,33
text-embedding-3-small,7,NORMA-20129,34
text-embedding-3-small,7,NORMA-21295,35
text-embedding-3-small,7,NORMA-18663,36
text-embedding-3-small,7,NORMA-20845,37
text-embedding-3-small,7,NORMA-24941,38
text-embedding-3-small,7,NORMA-21761,39
text-embedding-3-small,7,NORMA-21285,40
text-embedding-3-small,7,NORMA-21344,41
text-embedding-3-small,7,NORMA-19645,42
text-embedding-3-small,7,NORMA-20138,43
text-embedding-3-small,7,NORMA-18996,44
text-embedding-3-small,7,NORMA-20926,45
text-embedding-3-small,7,NORMA-19000,46
text-embedding-3-small,7,NORMA-20622,47
text-embedding-3-small,7,NORMA-18368,48
text-embedding-3-small,7,NORMA-19278,49
text-embedding-3-small,7,NORMA-10565,50
text-embedding-3-small,8,NORMA-21472,1
text-embedding-3-small,8,NORMA-21619,2
text-embedding-3-small,8,NORMA-21415,3
text-embedding-3-small,8,NORMA-21750,4
text-embedding-3-small,8,NORMA-21605,5
text-embedding-3-small,8,NORMA-18386,6
text-embedding-3-small,8,NORMA-21327,7
text-embedding-3-small,8,NORMA-21053,8
text-embedding-3-small,8,NORMA-18818,9
text-embedding-3-small,8,NORMA-28841,10
text-embedding-3-small,8,NORMA-19480,11
text-embedding-3-small,8,NORMA-20218,12
text-embedding-3-small,8,NORMA-19891,13
text-embedding-3-small,8,NORMA-21572,14
text-embedding-3-small,8,NORMA-19365,15
text-embedding-3-small,8,NORMA-18601,16
text-embedding-3-small,8,NORMA-22723,17
text-embedding-3-small,8,NORMA-21410,18
text-embedding-3-small,8,NORMA-21491,19
text-embedding-3-small,8,NORMA-21111,20
text-embedding-3-small,8,NORMA-20166,21
text-embedding-3-small,8,NORMA-20557,22
text-embedding-3-small,8,NORMA-19506,23
text-embedding-3-small,8,NORMA-18570,24
text-embedding-3-small,8,NORMA-19266,25
text-embedding-3-small,8,NORMA-19405,26
text-embedding-3-small,8,NORMA-20802,27
text-embedding-3-small,8,NORMA-19150,28
text-embedding-3-small,8,NORMA-18854,29
text-embedding-3-small,8,NORMA-18389,30
text-embedding-3-small,8,NORMA-19866,31
text-embedding-3-small,8,NORMA-21138,32
text-embedding-3-small,8,NORMA-21337,33
text-embedding-3-small,8,NORMA-18336,34
text-embedding-3-small,8,NORMA-18423,35
text-embedding-3-small,8,NORMA-19219,36
text-embedding-3-small,8,NORMA-21581,37
text-embedding-3-small,8,NORMA-21317,38
text-embedding-3-small,8,NORMA-19714,39
text-embedding-3-small,8,NORMA-21011,40
text-embedding-3-small,8,NORMA-19238,41
text-embedding-3-small,8,NORMA-19432,42
text-embedding-3-small,8,NORMA-19125,43
text-embedding-3-small,8,NORMA-18960,44
text-embedding-3-small,8,NORMA-18490,45
text-embedding-3-small,8,NORMA-21652,46
text-embedding-3-small,8,NORMA-18789,47
text-embedding-3-small,8,NORMA-19530,48
text-embedding-3-small,8,NORMA-21074,49
text-embedding-3-small,8,NORMA-20839,50
text-embedding-3-small,9,NORMA-21120,1
text-embedding-3-small,9,NORMA-21774,2
text-embedding-3-small,9,NORMA-18871,3
text-embedding-3-small,9,NORMA-18745,4
text-embedding-3-small,9,NORMA-18906,5
text-embedding-3-small,9,NORMA-18271,6
text-embedding-3-small,9,NORMA-19186,7
text-embedding-3-small,9,NORMA-19088,8
text-embedding-3-small,9,NORMA-20302,9
text-embedding-3-small,9,NORMA-21186,10
text-embedding-3-small,9,NORMA-3966,11
text-embedding-3-small,9,NORMA-18351,12
text-embedding-3-small,9,NORMA-21281,13
text-embedding-3-small,9,NORMA-14709,14
text-embedding-3-small,9,NORMA-18455,15
text-embedding-3-small,9,NORMA-19639,16
text-embedding-3-small,9,NORMA-18280,17
text-embedding-3-small,9,NORMA-20847,18
text-embedding-3-small,9,NORMA-20642,19
text-embedding-3-small,9,NORMA-19610,20
text-embedding-3-small,9,NORMA-20894,21
text-embedding-3-small,9,NORMA-18801,22
text-embedding-3-small,9,NORMA-20845,23
text-embedding-3-small,9,NORMA-12728,24
text-embedding-3-small,9,NORMA-21284,25
text-embedding-3-small,9,NORMA-21283,26
text-embedding-3-small,9,NORMA-21418,27
text-embedding-3-small,9,NORMA-7646,28
text-embedding-3-small,9,NORMA-21697,29
text-embedding-3-small,9,NORMA-18460,30
text-embedding-3-small,9,NORMA-10495,31
text-embedding-3-small,9,NORMA-10243,32
text-embedding-3-small,9,NORMA-9931,33
text-embedding-3-small,9,NORMA-10107,34
text-embedding-3-small,9,NORMA-21764,35
text-embedding-3-small,9,NORMA-19939,36
text-embedding-3-small,9,NORMA-13797,37
text-embedding-3-small,9,NORMA-19925,38
text-embedding-3-small,9,NORMA-20731,39
text-embedding-3-small,9,NORMA-6629,40
text-embedding-3-small,9,NORMA-19167,41
text-embedding-3-small,9,NORMA-28463,42
text-embedding-3-small,9,NORMA-6555,43
text-embedding-3-small,9,NORMA-20890,44
text-embedding-3-small,9,NORMA-19414,45
text-embedding-3-small,9,NORMA-14519,46
text-embedding-3-small,9,NORMA-19811,47
text-embedding-3-small,9,NORMA-11079,48
text-embedding-3-small,9,NORMA-10125,49
text-embedding-3-small,9,NORMA-21328,50
text-embedding-3-small,10,NORMA-18910,1
text-embedding-3-small,10,NORMA-6968,2
text-embedding-3-small,10,NORMA-6176,3
text-embedding-3-small,10,NORMA-18994,4
text-embedding-3-small,10,NORMA-21344,5
text-embedding-3-small,10,NORMA-19961,6
text-embedding-3-small,10,NORMA-18996,7
text-embedding-3-small,10,NORMA-21402,8
text-embedding-3-small,10,NORMA-21638,9
text-embedding-3-small,10,NORMA-19000,10
text-embedding-3-small,10,NORMA-19972,11
text-embedding-3-small,10,NORMA-21700,12
text-embedding-3-small,10,NORMA-10298,13
text-embedding-3-small,10,NORMA-21269,14
text-embedding-3-small,10,NORMA-13402,15
text-embedding-3-small,10,NORMA-21703,16
text-embedding-3-small,10,NORMA-27161,17
text-embedding-3-small,10,NORMA-21649,18
text-embedding-3-small,10,NORMA-16424,19
text-embedding-3-small,10,NORMA-21709,20
text-embedding-3-small,10,NORMA-22862,21
text-embedding-3-small,10,NORMA-21497,22
text-embedding-3-small,10,NORMA-21141,23
text-embedding-3-small,10,NORMA-23361,24
text-embedding-3-small,10,NORMA-18211,25
text-embedding-3-small,10,NORMA-19982,26
text-embedding-3-small,10,NORMA-23101,27
text-embedding-3-small,10,NORMA-1445,28
text-embedding-3-small,10,NORMA-19979,29
text-embedding-3-small,10,NORMA-21617,30
text-embedding-3-small,10,NORMA-18368,31
text-embedding-3-small,10,NORMA-18753,32
text-embedding-3-small,10,NORMA-18682,33
text-embedding-3-small,10,NORMA-19240,34
text-embedding-3-small,10,NORMA-1248,35
text-embedding-3-small,10,NORMA-19622,36
text-embedding-3-small,10,NORMA-21743,37
text-embedding-3-small,10,NORMA-21635,38
text-embedding-3-small,10,NORMA-20222,39
text-embedding-3-small,10,NORMA-21738,40
text-embedding-3-small,10,NORMA-21701,41
text-embedding-3-small,10,NORMA-19003,42
text-embedding-3-small,10,NORMA-21390,43
text-embedding-3-small,10,NORMA-1114,44
text-embedding-3-small,10,NORMA-6184,45
text-embedding-3-small,10,NORMA-20694,46
text-embedding-3-small,10,NORMA-21660,47
text-embedding-3-small,10,NORMA-19223,48
text-embedding-3-small,10,NORMA-20922,49
text-embedding-3-small,10,NORMA-6685,50
text-embedding-3-small,11,NORMA-20696,1
text-embedding-3-small,11,NORMA-20977,2
text-embedding-3-small,11,NORMA-20293,3
text-embedding-3-small,11,NORMA-20507,4
text-embedding-3-small,11,NORMA-21491,5
text-embedding-3-small,11,NORMA-18585,6
text-embedding-3-small,11,NORMA-21140,7
text-embedding-3-small,11,NORMA-20218,8
text-embedding-3-small,11,NORMA-18441,9
text-embedding-3-small,11,NORMA-18431,10
text-embedding-3-small,11,NORMA-18571,11
text-embedding-3-small,11,NORMA-21068,12
text-embedding-3-small,11,NORMA-18778,13
text-embedding-3-small,11,NORMA-18671,14
text-embedding-3-small,11,NORMA-18402,15
text-embedding-3-small,11,NORMA-18415,16
text-embedding-3-small,11,NORMA-21006,17
text-embedding-3-small,11,NORMA-21146,18
text-embedding-3-small,11,NORMA-18813,19
text-embedding-3-small,11,NORMA-18392,20
text-embedding-3-small,11,NORMA-21130,21
text-embedding-3-small,11,NORMA-18408,22
text-embedding-3-small,11,NORMA-21415,23
text-embedding-3-small,11,NORMA-18467,24
text-embedding-3-small,11,NORMA-28841,25
text-embedding-3-small,11,NORMA-18296,26
text-embedding-3-small,11,NORMA-21472,27
text-embedding-3-small,11,NORMA-21327,28
text-embedding-3-small,11,NORMA-18449,29
text-embedding-3-small,11,NORMA-19870,30
text-embedding-3-small,11,NORMA-21051,31
text-embedding-3-small,11,NORMA-18779,32
text-embedding-3-small,11,NORMA-19420,33
text-embedding-3-small,11,NORMA-18705,34
text-embedding-3-small,11,NORMA-21619,35
text-embedding-3-small,11,NORMA-18305,36
text-embedding-3-small,11,NORMA-18592,37
text-embedding-3-small,11,NORMA-21018,38
text-embedding-3-small,11,NORMA-18374,39
text-embedding-3-small,11,NORMA-21685,40
text-embedding-3-small,11,NORMA-18221,41
text-embedding-3-small,11,NORMA-19026,42
text-embedding-3-small,11,NORMA-20984,43
text-embedding-3-small,11,NORMA-18358,44
text-embedding-3-small,11,NORMA-18726,45
text-embedding-3-small,11,NORMA-21716,46
text-embedding-3-small,11,NORMA-18497,47
text-embedding-3-small,11,NORMA-18867,48
text-embedding-3-small,11,NORMA-18491,49
text-embedding-3-small,11,NORMA-18676,50
text-embedding-3-small,13,NORMA-20201,1
text-embedding-3-small,13,NORMA-19105,2
text-embedding-3-small,13,NORMA-20199,3
text-embedding-3-small,13,NORMA-18576,4
text-embedding-3-small,13,NORMA-20421,5
text-embedding-3-small,13,NORMA-27001,6
text-embedding-3-small,13,NORMA-19799,7
text-embedding-3-small,13,NORMA-20709,8
text-embedding-3-small,13,NORMA-20700,9
text-embedding-3-small,13,NORMA-21729,10
text-embedding-3-small,13,NORMA-4277,11
text-embedding-3-small,13,NORMA-20708,12
text-embedding-3-small,13,NORMA-21140,13
text-embedding-3-small,13,NORMA-18221,14
text-embedding-3-small,13,NORMA-883,15
text-embedding-3-small,13,NORMA-20203,16
text-embedding-3-small,13,NORMA-18989,17
text-embedding-3-small,13,NORMA-14390,18
text-embedding-3-small,13,NORMA-4820,19
text-embedding-3-small,13,NORMA-5431,20
text-embedding-3-small,13,NORMA-4926,21
text-embedding-3-small,13,NORMA-13514,22
text-embedding-3-small,13,NORMA-5853,23
text-embedding-3-small,13,NORMA-20477,24
text-embedding-3-small,13,NORMA-5417,25
text-embedding-3-small,13,NORMA-12965,26
text-embedding-3-small,13,NORMA-18280,27
text-embedding-3-small,13,NORMA-8938,28
text-embedding-3-small,13,NORMA-13671,29
text-embedding-3-small,13,NORMA-14099,30
text-embedding-3-small,13,NORMA-20200,31
text-embedding-3-small,13,NORMA-20397,32
text-embedding-3-small,13,NORMA-12858,33
text-embedding-3-small,13,NORMA-6203,34
text-embedding-3-small,13,NORMA-15208,35
text-embedding-3-small,13,NORMA-12437,36
text-embedding-3-small,13,NORMA-10797,37
text-embedding-3-small,13,NORMA-616,38
text-embedding-3-small,13,NORMA-23881,39
text-embedding-3-small,13,NORMA-18386,40
text-embedding-3-small,13,NORMA-18958,41
text-embedding-3-small,13,NORMA-19724,42
text-embedding-3-small,13,NORMA-19445,43
text-embedding-3-small,13,NORMA-9457,44
text-embedding-3-small,13,NORMA-18789,45
text-embedding-3-small,13,NORMA-18490,46
text-embedding-3-small,13,NORMA-21337,47
text-embedding-3-small,13,NORMA-21317,48
text-embedding-3-small,13,NORMA-19480,49
text-embedding-3-small,13,NORMA-21652,50
text-embedding-3-small,14,NORMA-20248,1
text-embedding-3-small,14,NORMA-19629,2
text-embedding-3-small,14,NORMA-20200,3
text-embedding-3-small,14,NORMA-6782,4
text-embedding-3-small,14,NORMA-19326,5
text-embedding-3-small,14,NORMA-13797,6
text-embedding-3-small,14,NORMA-18670,7
text-embedding-3-small,14,NORMA-20058,8
text-embedding-3-small,14,NORMA-21065,9
text-embedding-3-small,14,NORMA-19705,10
text-embedding-3-small,14,NORMA-6821,11
text-embedding-3-small,14,NORMA-20713,12
text-embedding-3-small,14,NORMA-20223,13
text-embedding-3-small,14,NORMA-18238,14
text-embedding-3-small,14,NORMA-18906,15
text-embedding-3-small,14,NORMA-21659,16
text-embedding-3-small,14,NORMA-19689,17
text-embedding-3-small,14,NORMA-18990,18
text-embedding-3-small,14,NORMA-19811,19
text-embedding-3-small,14,NORMA-20702,20
text-embedding-3-small,14,NORMA-20397,21
text-embedding-3-small,14,NORMA-9803,22
text-embedding-3-small,14,NORMA-18673,23
text-embedding-3-small,14,NORMA-1841,24
text-embedding-3-small,14,NORMA-1515,25
